"selection1_name","selection1_url","selection1_selection2_name","selection1_selection2_selection3"
"Willmott’s Ghost","https://www.yelp.com/biz/willmotts-ghost-seattle?osq=Italian+Food","Jacqueline H.","1 check-in"
"Willmott’s Ghost","https://www.yelp.com/biz/willmotts-ghost-seattle?osq=Italian+Food","Yen D.","1 check-in"
"Willmott’s Ghost","https://www.yelp.com/biz/willmotts-ghost-seattle?osq=Italian+Food","Trang P.","This place is decent. Aside from their cool location (inside of the Amazon Sphere), their menu wasn't super expansive and their HH is just okay. HH was 1/2 off on 4 appetizers and $15 for the pepperoni pizza. It's also a bit more on the pricey side and for the food they served - it wasn't entirely worth it.
Not to mention, our waiter wasn't very attentive. We had to ask him for a refill on water and crostini a couple of times before he remembered. He also forgot to ring in the focaccia bread so when we got our burrata, we didn't get a chance to eat it with the bread. He also cleared our calamari without asking if we were done with it and did not pick up our dirty plates. The host was much friendlier and attentive IMO.
Also note there is a 20% gratuity charge and the gratuity charge is added to the total... so they TAX you more off your total bill. I have never experienced the gratuity charge being a part of the total at any other establishment.. so this was indeed strange. Personally - I would have not mind paying the 20% gratuity if A) service was better B) the food was better.
My friends and I ordered a wide selection of food - focaccia, burrata, chicken liver pate, gnocchi fritti, calamari, scallop crudo, penn cove mussels, Salish Sea halibut, the Lumni Island flash fried shrimp, and the pepperoni pizza.
What I liked:
Pepperoni pizza, focaccia, burrata (although nothing spectacular or out of the ordinary), squid, scallop crudo, and the Salish Sea halibut.
Everything else was just sub par. The gnocchi in particular was a complete waste of money. It was just overly salty, lacked flavor and was dumped in Parmesan.
Most likely will not be making a return."
"Willmott’s Ghost","https://www.yelp.com/biz/willmotts-ghost-seattle?osq=Italian+Food","Derek B.","I'm giving this 5 stars because of the pepperoni pizza + decor. It's in the Spheres so that's a thing. The decor is magazine-worthy, and you can get some good IG moments here. You can make reservations on OpenTable, so that's convenient. So yeah. That's enough for 5 stars.
The people who work here are, like, *cool*. But to the guy's credit, we asked for wine recommendations to pair with the pizza, and he was knowledgable about their wines and gave a great recommendation.
We ordered burrata and focaccia to start. After a few moments the guy came back saying that they were out of burrata. We got there right when they opened. So that was whatever. We still got the focaccia and it was good. And with the burrata, I'm pretty sure it would have been amazing.
The pizza was perfection. I think it's called Sicilian style? The pepperoni was on point. So so good. They serve it traditionally where it isn't cut. And they give you scissors to cut it. So if you're trying to look cute on a date or something, be prepared to deal with that.
We ordered the pistachio ice cream with biscotti even though we were pretty full, and it was definitely not a mistake.
I'll definitely be back."
"Willmott’s Ghost","https://www.yelp.com/biz/willmotts-ghost-seattle?osq=Italian+Food","Jacques I.","1 check-in"
"Willmott’s Ghost","https://www.yelp.com/biz/willmotts-ghost-seattle?osq=Italian+Food","Lady S.","I3 stars for cute atmosphere. Horrible service. Went and four tables were there and plenty of staff. Took forever to get glass of wine and at least 25 mins between our apps and main course. Never came by to check in is in between or voice updates. Food was mediocre and overpriced. Maybe a good spot to grab a drink at the cute bar but that's the most I'll go back for."
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Frank D.",""
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Liz F.","1 check-in"
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Niki G.","This review is overdue. We went to Canlis in November excited to try the fine dining. I knew when I booked that the restaurant was expensive and I have no issue paying for great food and have all over the world. This restaurant just did not live up to great...barely even good. I found the food unremarkable. So much that I said something to the server who then brought the manager over. The manager comped us one meal because it seemed ridiculous to pay $500 for two people to have a meh meal. I can't even remember anything that we even ordered or ate, it was that boring and blah. Even so the best part of this restaurant is the actual space and view itself.
Do not come here for fine food and even for fine service. If you feel compelled, just come for a drink. Sit at the bar. Spend $30 or so and then leave.
Totally not worth the money and time."
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Ben C.",""
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Evan Y.","1 check-in"
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Maggie R.","1 check-in"
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Jaclyn F.",""
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Sarina S.",""
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Natasha G.",""
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Alyssa F.","1 check-in"
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Candi K.",""
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Alexa W.","I'm going to say what we are all thinking: Canlis is OK. Not great, but OK. It's sort of like a shift dress, it's never going to wow you but it will also never completely fail you.
I visited for the tasting menu, and was severely underwhelmed by its lack of creativity and depth of flavor. Bland carrots passed for a full course. Well executed meat was a later addition. There was nothing that made me want to eat it again.
Yes, it's a Seattle mainstay, yes it has an amazing atmosphere, yes the wine is good, and yes the service is impeccable. But, if you are truly looking for a thought provoking fine dining experience, you are better off looking elsewhere. If you want a completely inoffensive and uncreative meal in a nice space, then I suppose Canlis is a good option"
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","S C.","1 check-in"
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Risty W.",""
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Ling Z.","Service: 5 stars
Ambience: 5 stars
Food: 2 stars
Seriously disappointing. Flavors were uneven and entire table of 5 agreed most dishes were too salty. I recently had duck at Altura and decided I'd try Canlis' to make a comparison. Man, they weren't even in the same ballpark. Hell, the $15 dollar roast duck at Ba Bar is more enjoyable than the Canlis version. There really weren't any highlights in the 7 dishes I tried - none were bad to the point of inedible but certainly nothing worthy of the reputation this place has."
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Sanaz M.",""
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Jerry B.","Service and presentation were excellent! 6 hours later throwing up and diarrhea! Don't know if food was tainted or just too rich for me!"
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Johnny N.","1 check-in"
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Grace K.","Cannot emphasize how overrated this place is. We went twice, once in March 2019 and second time in Feb 2020. Last year, we had a great experience. The food was great and the service was top notch.
This time, the food was mediocre and the service was really weird. I was eating (was literally scooping up food with my fork to eat off of a half full plate) and someone came and asked me directly if they wanted to clear my plate. ?????? That's like basic, not to ask someone eating if they want their plate cleared. Our server was nice but popped in to ask if the food temperature was good. . we all thought that was an odd question to ask instead of asking if the food was good.
The amuse-bouche (rolled up pancake with matcha powder) was really hard and weird. The chawanmushi was really really smokey, which you wouldn't get from the menu. The souffle was good, but the last few pieces of small bite desserts were. . very underwhelming. One of the bites were so bad the whole table (except for one) of 5 agreed that it tasted burnt and awful.
If you are looking for a good dining experience in Seattle, skip Canlis and go to Altura or Tarsan I Jane. More variety and actual good food and service."
"Canlis","https://www.yelp.com/biz/canlis-seattle?osq=Italian+Food","Katherine L.",""
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Rio D.","I give 5 star to this restaurant for the following reasons:
- Friendly service
nice and professional server.
- Good food
Ok, I've gone there many times to make a comment about their food. Their Calabria sauce based penne, Parmesan Chicken, and tiramisu are FANTASTIC !!!
Because of my background, I'm attuned to authentic Italian cuisine, but regardless, they are some really solid and outstanding flavors on their own.
I also think there are a bunch that are great but not orgasmic but hey, that's pretty awesome! Why? Appetizers, salads, soups, pasta, meat dishes are covered then!
If there was a way to rate 4.5, that would have been my choice at the moment and here is why:
- Pricing
I mean, I get it, Seattle's COLA is rising and I see pricing points all going up in pretty much anywhere, and this is a nice little restaurant. And the volume of their food is generous enough so it's justifiable. But it's located in Everett/Mill Creek area and more of my wishful thinking that they are either a bit more economical or surprising in volume to differentiate them from others. (I do admit that I appreciate their free endless bread service )
- Fish meals
In my opinion, they can give more kicks and deeper flavors to their fish dishes. Right now, I don't find their current fish dishes attractive enough to order again. But again, other than other than fish, pretty awesome! I hope they can improve because I do love fish!"
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Barry C.",""
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Mina O.",""
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Sonali O.","1 check-in"
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Dana S.","Oh my! Just snuck in with my adoring husband for a quick dinner, YUM! What I love...
The owners are on site, and delightful!
Our server, Gene, is fabulous; a beautiful, clear voice with an attention to detail
The food!!!! Oh my gosh! Yay!!!
Crab fettuccini with asparagus tips in a tomato-vodka-cream sauce...yeah, it's that good. The sauce is a perfect match for the crab!
And Craig's spaghetti with meatballs? Excellent! The meatballs were light but strong. The sauce was perfect and bright!
Did I mention half price bottles of wine?
Yep, it's kind of hidden in this little area - GO FIND IT!
Rhonda, we love you!"
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Jill M.","The restaurant has a wonderful ambiance! The food was absolutely delicious & the staff couldn't have been friendlier! I highly recommend the filet minion & the scrumptious Gorgonzola cream sauce!!"
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Kent J.","We're walking distance to the restaurant, but we've only been to Calabria three times in six years. (Our first experience there was terrible. We had a waitress who reeked [!!!] of cigarette smoke, and the smell just seemed to waft through the restaurant and permeate everything it touched.) Three years ago we tried again. Waitress was still there, and the result was much the same. Friday we tried it once more, and, well, our experience could not have been better. Gene, the waiter, is a rock star. Outstanding service. The appetizer, entree', dessert, and wine were all fabulous. So glad that now have a go-to restaurant for weekend nights."
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Victoria P.","I watch the owner of this place stand right outside the front door smoking all night and then walk in and right up to tables. No hand washing or anything. Barf. Not to mention they're so rude. Won't be eating here anytime soon."
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Emily G.",""
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Amanda R.",""
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Brooke S.","I can't believe I just discovered this restaurant! The services was amazing, very knowledgeable and attentive. And the food was incredible! They source the most authentic ingredients for their pasta. I ordered the prawns and linguine which was delicious. Our table also ordered goat cheese bruschetta, veal, ham tortellini, and Gorgonzola penne. Everyone ate every last bite. We also got a free tiramisu for the birthday girl! I will definitely be back soon."
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Rich G.",""
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Lisa H.","We had a really delicious dinner here Sunday night. We had the linguine vongole, fettucine with chicken, and saltimbocca. My husband loved the saltimbocca, and my vongole was so good my daughter switched plates with me to eat the 2nd half of it.
The service was outstanding, the owner himself was checking on every table to make sure everyone was happy. As other reviewers have mentioned, this isn't the place to get a quick dinner though. So, plan on a relaxing and more slow paced dinner and you'll be good.
I loved the family oriented neighborhood feel and ambiance.There were at least 4 tables with babies, and the staff was clearly happy to have them there. Parents with young children looking for a nice dinner out, this place is for you."
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Laurie H.","OMG! This place has the best food!! Huge wine selection, now they have mixed drinks. The mushroom ravioli is to die for so come hungry. If they are serving their halibut special, order it! Save room for tiramisu or a Limoncello gelato. My mouth is watering just writing this review.."
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Lynn K.","We ordered dinner tonight to go. The food was good but way overpriced and the servings were small. I'm not sure if they were smaller because it was to go or not? My kids were sharing a fettuccine Alfredo, the serving was so small I gave them half of my pasta.
Three entrees, a salad and one dessert was $100!
Not sure if we'll be returning."
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Lylya C.",""
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Afiq I.",""
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Antonio C.","Calabria is a true gem, the atmosphere is wonderful for a date or evening with family, the food is of the highest quality and care! If you're looking for real Italian food, go see Rhonda at Calabria!"
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","AJ A.","Great food and ambiance. The service is stout. The food has a real rustic Italian taste. Highly recommended!"
"Calabria","https://www.yelp.com/biz/calabria-bothell-2?osq=Italian+Food","Doug M.","I have lived walking distance from this place for a while and finally got in for dinner. The owners are on site and interact with diners. Our server (Gene) was professional, attentive and a bit sarcastic! Location is a bit out of the way from the freeway, but worth the drive. Really not a fan of the polished concrete floors, but the other interior details are tasteful. Food did take a while, but well worth the wait. Always a good excuse to order appetizers and wine. Bruschetta was a bit odd.....chopped tomatoes on toasted bread. No mozzarella, no basil and no oil?? I dripped seasoned oil from bread and that made the Bruschetta so much better. The Gorgonzola chicken was amazing. They offer the Gorgonzola on many menu items as it's a family recipes. A very nice dining experience."
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Kyshia M.","1 check-in"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Jung L.","I'm just going to write one thing.... Such poor service. My server Jonathan S took our order and not even coming once after. Wow... my wife needed to order some drink but could not get his attention at all. Since Serious Pie automatically charge 20% service fee, it is all about getting more people in and not caring about the service? I raised my hand several times to get his attention but failed. Provide some service if you are going to charge 20% fee! What a bad service.
Update - 1/15/2020
The service was bad, but Michael, the manager, reached out to me right away and addressed my concern. This is a sign of top notch restaurants. I'm sure I can expect a better service next time. Thank you."
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Sebastian T.","1 check-in"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Fatima G.",""
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Brian M.",""
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Atta M.",""
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Marta K.",""
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Annie T.","Love Serious Pie & Biscuit, and I'm going to miss it now that I'm no longer in Seattle! The pizza was so good, though a little pricey. The portion size is definitely good though, and we split one of the pizzas among 2-3 small girls and it was definitely filling and worth!
The service is also great and they were super accommodating with dietary restrictions, which made the experience even better :)
We also got a coconut cream pie as the dessert, which we honestly felt kind of iffy about (it was kind of all cream, not a lot of coconut -- tho to be fair it was good cream!)"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Vinh N.","1 check-in"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","John T.",""
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Tony J.",""
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Jenna C.",""
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Maya D.","1 check-in"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Kimber R.","1 check-in"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Bryan K.","1 check-in"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Cindy C.",""
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","James S.","2 check-ins"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Roger K.","1 check-in"
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Sara S.","Full disclosure: I'm a born New Yorker, and my pizza expectations have never been met on the West Coast. I really had high hopes for Serious Pie, but the texture and flavor are off. The crust isn't quite chewy enough, and is often gritty throughout, instead of from a light cornmeal or semolina dusting on the bottom only. I don't like the salt sprinkled on the bread and toppings: it should be integrated into the components evenly. SP is among the better options in Seattle if you want pizza, but doesn't compare to an NYC pie."
"Serious Pie & Biscuit","https://www.yelp.com/biz/serious-pie-and-biscuit-seattle-6?osq=Italian+Food","Emily H.","2 check-ins"
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Ronald W.","35 check-ins"
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Ashley R.",""
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Noah B.",""
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Doug T.",""
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Heather T.","Ate Dinner tonight at Olive Garden in Kirkland. The food was excellent. I had the Cheese Ravioli topped with shrimp in an Alfredo sauce.
Our waiter was professional, courteous and great attention to detail!! His name was Giavoni. You need to ask for him when visiting this location!!
Thx again for a great dining experience!"
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Anne M.",""
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Katy P.","1 check-in"
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Kristi H.","Had a great server this weekend in the bar area of the restaurant, his name Logan! Totally impressed from start to finish. I never had to remind him of anything. We've been coming to this OG for years and Logan best server we've ever had!! Unfortunately I came up short on the tip but hopefully this review will help out! Thanks Logan!"
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Jasmine R.","Whenever we come in we always have a fantastic service but today when my family and I came in, it was the worst service ever. As we get seated the server didn't look like he knew what he was doing, never got our breadsticks with our salad, never checked on us, our water was empty and never bothered to come by and check if we needed more water. We would ask for more bread and salad and it didn't come until we were done with all our food. We didn't even enjoy the food because of how bad the service was, very disappointed. Because the server was taking forever we just payed with the little computer that's on the table and left without hesitation."
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Jen L.","1 check-in"
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Erivan F.",""
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Dick K.","FALSE ADVERTISING! A friend was treating me to a birthday dinner. I saw a TV ad for $10.99 ""Oven Baked Pastas"" at Olive Garden, so we went there. We both ordered an oven baked pasta dinner, even though we didn't see the special listed on the menu - but, I trusted the TV ad. The bill came with the full price of $21.99 each. Neither the waitress nor the manager heard of the ""special"" or knew anything about it. The manager acquiesced, discounting the price to $19.99 each, when I showed him that was their normal price listed on their web site. The food and service were great, but I was embarrassed and disappointed because I tried to take it easy on my friend's generosity."
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Sally C.","Very slow service! Soup seemed off and cold.
This is the worst Olive Garden I've ever been to."
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Carolyn P.","I should have known better. First let me say the Host stand is staffed by mean girls. Little eye contact and kinda rude. And the ladies room was really neglected. When I mentioned it I got a canned response that made me think they hear this way too often. I should have left.
My waitress was fine if hurried, but my requests misfired. My martini with no vermouth was pretty watery and did have vermouth. I drank it as she seemed stressed. I ordered the eggplant parmigiana with angel hair rather than spaghetti and asked for very little salad. I think she tried to make a small salad but it was still too much. As for my entree: spaghetti all the way.
Beyond that, I should also remember that good Italian food is not likely there. Greasy and bland at the same time. I need some sort of a taser that stops me when about once a year I think to try try again."
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Evan Y.","1 check-in"
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Shauna W.",""
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Elisabeth P.","We were prompted to try this Olive Garden for their Veterans Day menu. Many businesses do a nice Veterans Day special or discount for active military and retired. Olive Garden offers a free meal off a special menu with a pretty nice selection. The husband apparently has better foresight than Professor Trelawney from HP and anticipated there might be a wait. He easily made reservations online and despite the hangry mob in the waiting room, we were seated upon arrival.
Our server was pleasant and attentive. They brought out the usual salad and kept off the croutons for me since I'm a no choice allergy member of the glutenisgross club. If an Olive Garden salad is something new to you, well then, the dressing is about its only redeeming quality and helps make the iceberg lettuce palatable. Their gf menu includes a gf pasta prepared in separate water and choice of marinara or meat sauce. There's not a lot of selection so I always go with the same meat sauce every time I find myself in an Olive Garden. It's mediocre but I definitely appreciate having a pasta option. The husband decided his free meal would be the chicken parm and overall found it to be nice and crispy and well prepared, but again there's just a mediocrity to this chain's sauces.
Our noms came out quickly despite it being a Sunday night and we were in and out in under an hour. I appreciated the kitchen's effort to keep me away from the glutens and we had a great server. We also always appreciate acknowledgment of our veterans and active duty military. Overall a solid Olive Garden location."
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Khanh N.","KEVIN A. THE SERVER!!!!!
He is probably the best server we have ever had. He had my boyfriend's soda refilled before he had taken a 4th sip. He was always there when we needed him without asking him for anything. We needed more soup. He somehow appeared. We needed more salad. He was there. I complained to my boyfriend how I only had one piece of gnocchi in my last two soups somehow I had eight pieces in my next bowl without telling him! He rocks."
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Jagannathan R.","Regret visiting Olive Garden (OG) with my family and friends. Firstly, the waitress was rude and disrespectful. We never expected such a bad experience from a reputable hospitality group. The food was okay. To our surprise, the waitress got our check within 10 minutes of serving the food and did not even care to ask if we needed deserts. This place needs some serious attention to training and supervision. Location: 124th St, Kirkland WA."
"Olive Garden Italian Restaurant","https://www.yelp.com/biz/olive-garden-italian-restaurant-kirkland-2?osq=Italian+Food","Michelle C.","Food is good. Service is good. The ability of the hosts to adequately tell us how long our wait is/was is less than appealing! Way off! They had the audacity to suggest going elsewhere! Interesting! I'm convinced their gluten free rotini is cooked in water where gluten pasta is cooked in! Not good!"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Hillary W.","Cafe Veloce has been a famIly favorite for years! Always a welcoming staff, and consistently good food! The scampi and the pesto are great choices :)"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Anthony P.",""
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Christine Y.","1 check-in"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Pilar C.",""
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","J B.","I surprized my woman by having family meet us for her birthday dinner. For so many years, I have been passing this jewel. The Lamb Lasagna was out of this world and the Chicken Scampi put me in the a whole new level of joy. Calamari and wine made our evening fantastic.. Our server was boss which really made everything so special. I appreciate the great dinning experience and look forward to dinning there again."
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Laiha C.",""
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Nandini Y.",""
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Cat J.","1 check-in"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Jess T.",""
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Cristina G.",""
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Surabhi M.","1 check-in"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Carolina A.","1 check-in"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Cindy F.","1 check-in"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Callie C.","Terrible experience here. Total nightmare.. I came here with a girlfriend for lunch and we went shopping next-door for a few hours and they threatened to tow my car! I think the worst part is I asked the staff just to be sure I could park there and I still got the threatening letter to come back to on my windshield.
Just out of respect, if you have a paying customer you should accommodate parking especially having asked for permission to stay a little longer to run an errands next door. With this experience unfortunately I will not be giving business to again. Quite an aggressive approach for a paying customer."
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Meleaha M.","3 check-ins"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Amanda R.",""
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Paul S.","Some good some not so good. Not a fan of their pizza at all. Nor their bread appetizers. Just don't like the style, texture or sparse toppings. Gorgonzola meatballs? Where is the cheese? Who hid my cheese?
On the other hand some of the pasta dishes are absolutely top shelf. Drink and wine selection and prices good. But no raspberry syrup for a soda? Huh???
I like the place. But they need to up the game. Lean authentic and go more fresh."
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Ann J.","Yummy! Oh my goodness, we love this place. Make a reservation online though as they totally book up. This restaurant also has several gluten free options if you have someone with dietary restrictions. We will definitely be back!"
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Kim P.",""
"Cafe Veloce","https://www.yelp.com/biz/cafe-veloce-kirkland?osq=Italian+Food","Jennene C.","A real gem in the Totem Lake area of Kirkland. Huge wine selection and truly delicious pizzas. Asked Siri for a place to get a glass of wine and she directed me here. I will be back with friends"
"Little Lago","https://www.yelp.com/biz/little-lago-seattle?osq=Italian+Food","C H.","This is a small neighborhood grocery store with good, fresh items in their deli counter and great baked goods, desserts, and gelato.
My favorite item is their freshly baked calzones. They come out fresh and steamin hot from the oven on a small pizza paddle (comes with a small ramekin of freshly made sauce too). Highly recomend! Call and order ahead if you don't have 20-30 minutes for the deluciousness!"
"Little Lago","https://www.yelp.com/biz/little-lago-seattle?osq=Italian+Food","Jennifer J.",""
"Little Lago","https://www.yelp.com/biz/little-lago-seattle?osq=Italian+Food","R K.","Made-to-order wood-fired pizzas, great wine selection, legit gelato... what else do you want? Great spot for a few groceries, including Salt Wolf bread."
